Product Name,Manufacturer,CPU manufacturer,CPU brand modifier,CPU generation,CPU Speed (GHz),RAM (GB),RAM Type,Bus (MHz),Storage (GB),Screen Size (inch),Screen Resolution,Refresh Rate (Hz),GPU manufacturer,GPU model,GPU type,Weight (kg),Battery,Battery (Wh),Battery life (hours),Price (VND),Original Price (VND),Is Installment 0%,Student Discount (VND),Gifts,Stock Status,url,image,source,saved_path,detail_specs_html_path,norm_ram,norm_storage,norm_price,norm_weight,norm_screen,norm_battery,gpu_score,norm_cpu,battery_score,base_performance_score,gaming_score,ai_graphics_score,office_score,portability_score,general_score,is_gaming_ready,is_ai_ready,is_business_ready,is_ultrabook,is_light,is_small_screen,is_large_screen
MacBook Air 15 M5 2026 10CPU/10GPU/24GB/512GB/70W,apple,Apple,m5,nan,nan,24,,,512.0,15.3,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,39990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-15-m5-2026-10cpu-10gpu-24gb-512gb-70w?sku=00927014,https://cdn2.fptshop.com.vn/unsafe/macbook_air_15_m5_silver_1_4db9cbea9c.png,fpt,,,0.6153846153846153,0.0,0.34894259818731116,0.5,0.7083333333333337,0.5,0.48,0.1925,0.5,0.3229326923076923,0.46104086538461536,0.4531875,0.4203197115384615,0.45833333333333326,0.3938369791666666,False,False,False,False,False,False,False
MacBook Air 15 M5 2026 10CPU/10GPU/24GB/512GB/70W,apple,Apple,m5,nan,nan,24,,,512.0,15.3,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,39990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-15-m5-2026-10cpu-10gpu-24gb-512gb-70w?sku=00927012,https://cdn2.fptshop.com.vn/unsafe/macbook_air_15_m5_silver_1_4db9cbea9c.png,fpt,,,0.6153846153846153,0.0,0.34894259818731116,0.5,0.7083333333333337,0.5,0.48,0.1925,0.5,0.3229326923076923,0.46104086538461536,0.4531875,0.4203197115384615,0.45833333333333326,0.3938369791666666,False,False,False,False,False,False,False
MacBook Air 15 M5 2026 10CPU/10GPU/24GB/512GB/70W,apple,Apple,m5,nan,nan,24,,,512.0,15.3,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,39990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-15-m5-2026-10cpu-10gpu-24gb-512gb-70w?sku=00927013,https://cdn2.fptshop.com.vn/unsafe/macbook_air_15_m5_silver_1_4db9cbea9c.png,fpt,,,0.6153846153846153,0.0,0.34894259818731116,0.5,0.7083333333333337,0.5,0.48,0.1925,0.5,0.3229326923076923,0.46104086538461536,0.4531875,0.4203197115384615,0.45833333333333326,0.3938369791666666,False,False,False,False,False,False,False
"Laptop Dell Inspiron 14 5441 X1P-64-100/AI/16GB/512GB/14""FHD+/Win11/Office HS24",dell,Qualcomm,x1p-64-100,nan,nan,16,,,512.0,14.0,,nan,Qualcomm,Qualcomm Adreno,Integrated,nan,nan,nan,nan,30490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-14-5441-x1p-64-100-5mnk1?sku=00918054,https://cdn2.fptshop.com.vn/unsafe/00918054_dell_inspiron_14_5441_1_f77fa23935.png,fpt,,,0.23076923076923067,0.0,0.2054380664652568,0.5,0.1666666666666668,0.5,0.45,0.1925,0.5,0.2562403846153846,0.3686754807692308,0.3589875,0.3903081730769231,0.5666666666666667,0.37865614583333335,False,False,False,False,False,True,False
"Laptop Dell 15 DC15250 i5-1334U/16GB/512GB/15.6""FHD/Win11/Office Home 2024",dell,Intel,i5-1334u,13.0,nan,16,,,512.0,15.6,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,22990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/dell-15-dc15250-i5-1334u-i5u165w11slu-5?sku=00924931,https://cdn2.fptshop.com.vn/unsafe/dell_15_dc15250_silver_01_050bd1cfe2.png,fpt,,,0.23076923076923067,0.0,0.09214501510574018,0.5,0.8333333333333333,0.5,0.48,0.6195714285714287,0.5,0.45742252747252754,0.43697101648351644,0.43584214285714284,0.4808401373626374,0.43333333333333335,0.46314261309523813,False,False,False,False,False,False,True
"Laptop Gigabyte Gaming A16 CWHI3VN864SH i7 13620H/32GB/1TB/16""FHD/RTX 5070 8GB/Win11",gigabyte,nan,core i7,nan,nan,32,,,1000.0,16.0,,nan,NVIDIA,RTX 5070,Dedicated,nan,76 Wh,76.0,nan,40990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/gigabyte-gaming-a16-cwhi3vn864sh-i7-13620h?sku=00922474,https://cdn2.fptshop.com.vn/unsafe/gigabyte_gaming_a16_1_60109e9879.png,fpt,,,1.0,0.3279569892473118,0.3640483383685801,0.5,1.0,1.0,0.64,0.42900000000000005,1.0,0.5678456989247312,0.6759614247311828,0.6723537096774194,0.630530564516129,0.575,0.5974847486559139,True,True,True,False,False,False,True
"Laptop MSI Venture A16 AI+ A3HMG-017VN Ryzen AI 7 350/16GB/512GB/16""2K OLED/Win11_Túi",msi,AMD,ryzen ai 7,7.0,nan,16,,,512.0,16.0,,nan,AMD,Radeon 860M,Integrated,nan,nan,nan,nan,27990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/msi-venture-a16-ai-a3hmg-017vn-ryzen-ai-7-350?sku=00918521,https://cdn2.fptshop.com.vn/unsafe/00918521_msi_venture_a16_ai_plus_a3hmg_017vn_den_1_be5f9f0b5c.png,fpt,,,0.23076923076923067,0.0,0.16767371601208458,0.5,1.0,0.5,0.48,0.3425,0.5,0.3327403846153846,0.4058004807692307,0.3984375,0.42473317307692304,0.4,0.38758906249999997,False,False,False,False,False,False,True
MacBook Pro 14 M5 2025 10CPU/10GPU/24GB/1TB,apple,Apple,m5,nan,nan,24,,,1000.0,14.2,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,24 hours,nan,24.0,49490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-2025-10cpu-10gpu-24gb-1tb?sku=00922901,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_bac_1_f121a47038.jpg,fpt,,,0.6153846153846153,0.3279569892473118,0.49244712990936557,0.5,0.2499999999999998,0.5,0.48,0.1925,0.5,0.35572839123242345,0.46923979011579814,0.46302620967741936,0.4350777760545905,0.55,0.43028993615591393,False,False,False,False,False,False,False
MacBook Pro 14 M5 2025 10CPU/10GPU/24GB/1TB,apple,Apple,m5,nan,nan,24,,,1000.0,14.2,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,24 hours,nan,24.0,49490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-2025-10cpu-10gpu-24gb-1tb?sku=00922902,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_bac_1_f121a47038.jpg,fpt,,,0.6153846153846153,0.3279569892473118,0.49244712990936557,0.5,0.2499999999999998,0.5,0.48,0.1925,0.5,0.35572839123242345,0.46923979011579814,0.46302620967741936,0.4350777760545905,0.55,0.43028993615591393,False,False,False,False,False,False,False
Laptop Lenovo Gaming Legion 5 15IPH11 U7-356H/AI/16GB/512GB/15.3WQXGA OLED 165Hz/RTX5060/W11SL Office2024 (83RW0023VN),lenovo,Intel,ultra 7,7.0,nan,16,,,512.0,15.3,,nan,NVIDIA,RTX 5060,Dedicated,nan,nan,nan,nan,58990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-gaming-legion-5-15iph11-u7-356h-83rw0023vn?sku=00927909,https://cdn2.fptshop.com.vn/unsafe/lenovo_gaming_legion_5_15iph11_black_01_34249080f0.png,fpt,,,0.23076923076923067,0.0,0.6359516616314199,0.5,0.7083333333333337,0.5,0.64,0.5790000000000001,0.5,0.48716538461538467,0.5404067307692307,0.532765,0.49422442307692305,0.45833333333333326,0.4845755416666667,False,False,False,False,False,False,False
"Laptop Lenovo IdeaPad 5 2-in-1 14IPH11 U7-355/AI/16GB/512GB/14""WUXGAT Cảm ứng/W11SL (83UG0027VN)",lenovo,Intel,ultra 7,7.0,nan,16,,,512.0,14.0,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,35690000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-5-2-in-1-14iph11-u7-355-83ug0027vn?sku=00927912,https://cdn2.fptshop.com.vn/unsafe/lenovo_ideapad_5_2_in_1_14iph11_xam_01_51ae543321.png,fpt,,,0.23076923076923067,0.0,0.283987915407855,0.5,0.1666666666666668,0.5,0.48,0.5790000000000001,0.5,0.4391653846153847,0.43240673076923075,0.430365,0.4726244230769231,0.5666666666666667,0.4797222083333334,False,False,False,False,False,True,False
MacBook Pro 14 inch M5 2025 10CPU/10GPU/24GB/1TB 96W,apple,Apple,m5,nan,nan,24,,,1000.0,14.2,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,24 hours,nan,24.0,49990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-inch-m5-2025-10cpu-10gpu-24gb-1tb-96w?sku=00925842,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_bac_1_f121a47038.jpg,fpt,,,0.6153846153846153,0.3279569892473118,0.5,0.5,0.2499999999999998,0.5,0.48,0.1925,0.5,0.35572839123242345,0.46923979011579814,0.46302620967741936,0.4350777760545905,0.55,0.43028993615591393,False,False,False,False,False,False,False
Laptop Lenovo V15 G5 IRL i5 13420H/8GB/512GB/15.6FHD/Win11 (83HF00BVVN),lenovo,nan,core i5,nan,nan,8,,,512.0,15.6,,nan,Intel,Intel Arc Graphics,Integrated,nan,nan,nan,nan,17990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-v15-g5-irl-i5-13420h-83hf00bvvn?sku=00926664,https://cdn2.fptshop.com.vn/unsafe/lenovo_v15_g5_xam_01_555b029cef.png,fpt,,,0.0,0.0,0.01661631419939577,0.5,0.8333333333333333,0.5,0.48,0.341,0.5,0.29745,0.3623625,0.353235,0.40885249999999995,0.43333333333333335,0.3747577916666667,False,False,False,False,False,False,True
MacBook Pro 14 inch M5 2025 10CPU/10GPU/24GB/1TB 96W,apple,Apple,m5,nan,nan,24,,,1000.0,14.2,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,24 hours,nan,24.0,49990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-inch-m5-2025-10cpu-10gpu-24gb-1tb-96w?sku=00925843,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_bac_1_f121a47038.jpg,fpt,,,0.6153846153846153,0.3279569892473118,0.5,0.5,0.2499999999999998,0.5,0.48,0.1925,0.5,0.35572839123242345,0.46923979011579814,0.46302620967741936,0.4350777760545905,0.55,0.43028993615591393,False,False,False,False,False,False,False
MacBook Pro 14 M5 2026 10CPU/10GPU/32GB/2TB/Nano/96W,apple,Apple,m5,nan,nan,32,,,2000.0,14.0,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,70990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-2026-10cpu-10gpu-32gb-2tb-nano-96w?sku=00926982,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_den_1_c0818fdf94.jpg,fpt,,,1.0,1.0,0.8172205438066465,0.5,0.1666666666666668,0.5,0.48,0.1925,0.5,0.48062499999999997,0.55815625,0.5581875000000001,0.49128125,0.5666666666666667,0.5026286458333333,False,False,False,False,False,True,False
MacBook Pro 14 M5 2026 10CPU/10GPU/32GB/2TB/Nano/96W,apple,Apple,m5,nan,nan,32,,,2000.0,14.0,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,70990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-2026-10cpu-10gpu-32gb-2tb-nano-96w?sku=00926981,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_den_1_c0818fdf94.jpg,fpt,,,1.0,1.0,0.8172205438066465,0.5,0.1666666666666668,0.5,0.48,0.1925,0.5,0.48062499999999997,0.55815625,0.5581875000000001,0.49128125,0.5666666666666667,0.5026286458333333,False,False,False,False,False,True,False
"Laptop Asus ExpertBook P3 G2 PM3606CHA-MB0082W R7 8840HS/AI/16GB/512GB/16"" WUXGA/Win11",asus,AMD,ryzen 7,7.0,nan,16,,,512.0,16.0,,nan,AMD,Radeon 780M,Integrated,nan,nan,nan,nan,29490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-expertbook-p3-g2-pm3606cha-mb0082w-r7-8840hs?sku=00929015,https://cdn2.fptshop.com.vn/unsafe/asus_expertbook_p3_g2_pm3606_logo_ai_e9cb12c9fe.png,fpt,,,0.23076923076923067,0.0,0.1903323262839879,0.5,1.0,0.5,0.48,0.5790000000000001,0.5,0.4391653846153847,0.43240673076923075,0.430365,0.4726244230769231,0.4,0.4463888750000001,False,False,False,False,False,False,True
"Laptop MSI Gaming Cyborg 15 AI A1VEK-245VN Ultra 5 135H/16GB/512GB/15.6""FHD/Nvidia GeForce RTX4050 6GB/Win11+Balo",msi,Intel,core ultra 5,5.0,nan,16,,,512.0,16.0,,nan,NVIDIA,RTX 4050,Dedicated,nan,nan,nan,nan,25490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/msi-gaming-cyborg-15-ai-a1vek-245vn-ultra-5-135h?sku=00923427,https://cdn2.fptshop.com.vn/unsafe/00923427_msi_cyborg_15_ai_a1v_01_443f61392e.png,fpt,,,0.23076923076923067,0.0,0.1299093655589124,0.5,1.0,0.5,0.64,0.4481428571428572,0.5,0.42827967032967035,0.5256853021978022,0.5150992857142858,0.4677258516483517,0.4,0.4403745178571429,False,False,False,False,False,False,True
MacBook Pro 14 M5 2026 10CPU/10GPU/32GB/2TB/96W,apple,Apple,m5,nan,nan,32,,,2000.0,14.0,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,66990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-2026-10cpu-10gpu-32gb-2tb-96w?sku=00926983,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_den_1_c0818fdf94.jpg,fpt,,,1.0,1.0,0.756797583081571,0.5,0.1666666666666668,0.5,0.48,0.1925,0.5,0.48062499999999997,0.55815625,0.5581875000000001,0.49128125,0.5666666666666667,0.5026286458333333,False,False,False,False,False,True,False
MacBook Pro 14 M5 2026 10CPU/10GPU/32GB/2TB/96W,apple,Apple,m5,nan,nan,32,,,2000.0,14.0,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,66990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-2026-10cpu-10gpu-32gb-2tb-96w?sku=00926984,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_den_1_c0818fdf94.jpg,fpt,,,1.0,1.0,0.756797583081571,0.5,0.1666666666666668,0.5,0.48,0.1925,0.5,0.48062499999999997,0.55815625,0.5581875000000001,0.49128125,0.5666666666666667,0.5026286458333333,False,False,False,False,False,True,False
"Laptop Dell Latitude 3450 i7 1355U/16GB/512GB/14"" FHD/Win11",dell,nan,core i7,nan,nan,16,,,512.0,14.0,,nan,Intel,Intel Iris Xe,Integrated,nan,nan,nan,nan,25490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/dell-latitude-3450-i7-1355u-16512w?sku=00920149,https://cdn2.fptshop.com.vn/unsafe/dell_latitude_3450_den_2_280b5022cd.jpg,fpt,,,0.23076923076923067,0.0,0.1299093655589124,0.5,0.1666666666666668,0.5,0.48,0.42900000000000005,0.5,0.3716653846153846,0.4155317307692307,0.410115,0.44224942307692305,0.5666666666666667,0.44242845833333333,False,False,False,False,False,True,False
"Laptop Asus TUF Gaming F16 FX608JMI-TU241W i7-14650HX/AI/16GB/512GB/16""/GeForce RTX5060 8G/Win11",asus,Intel,i7-14650hx,14.0,nan,16,,,512.0,16.0,,nan,NVIDIA,RTX 5060,Dedicated,nan,nan,nan,nan,42990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-f16-fx608jmi-tu241w-i7-14650hx?sku=00927042,https://cdn2.fptshop.com.vn/unsafe/asus_tuf_gaming_f16_fx608jmi_gray_logo_ai_110681e83c.png,fpt,,,0.23076923076923067,0.0,0.3942598187311178,0.5,1.0,0.5,0.64,0.7290000000000001,0.5,0.5546653846153847,0.5572817307692308,0.553015,0.5245994230769231,0.4,0.510202625,False,False,False,False,False,False,True
"Laptop Dell 15 DC15250 i5 1334U/16GB/512GB/15.6""FHD/Win11/Office Home 2024/Microsoft 365",dell,nan,core i5,nan,nan,16,,,512.0,15.6,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,22990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/dell-15-dc15250-i5-1334u-71071928?sku=00922300,https://cdn2.fptshop.com.vn/unsafe/dell_15_dc15250_silver_01_050bd1cfe2.png,fpt,,,0.23076923076923067,0.0,0.09214501510574018,0.5,0.8333333333333333,0.5,0.48,0.341,0.5,0.3320653846153846,0.40563173076923076,0.398235,0.4244294230769231,0.43333333333333335,0.3938827916666667,False,False,False,False,False,False,True
MacBook Pro 14 M5 2026 10CPU/10GPU/24GB/1TB/Nano/96W,apple,Apple,m5,nan,nan,24,,,1000.0,14.0,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,54490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-2026-10cpu-10gpu-24gb-1tb-nano-96w?sku=00927195,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_bac_1_f121a47038.jpg,fpt,,,0.6153846153846153,0.3279569892473118,0.56797583081571,0.5,0.1666666666666668,0.5,0.48,0.1925,0.5,0.35572839123242345,0.46923979011579814,0.46302620967741936,0.4350777760545905,0.5666666666666667,0.4336232694892473,False,False,False,False,False,True,False
"Laptop Gigabyte Gaming G6X 9MG i7 13650HX/16GB/512GB/16""FHD+/RTX4050 6GB/Win 11",gigabyte,nan,core i7,nan,nan,16,,,512.0,16.0,,nan,NVIDIA,RTX 4050,Dedicated,nan,nan,nan,nan,26990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/gigabyte-gaming-g6x-9mg-i7-13650hx-9rc6l9mghsiix1vn000?sku=00920958,https://cdn2.fptshop.com.vn/unsafe/gigabyte_gaming_g6x_9mg_01_88f2cf665a.png,fpt,,,0.23076923076923067,0.0,0.15256797583081572,0.5,1.0,0.5,0.64,0.42900000000000005,0.5,0.4196653846153846,0.5235317307692308,0.512515,0.463849423076923,0.4,0.43561512499999994,False,False,False,False,False,False,True
MacBook Pro 14 M5 2026 10CPU/10GPU/24GB/1TB/Nano/96W,apple,Apple,m5,nan,nan,24,,,1000.0,14.0,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,54490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-2026-10cpu-10gpu-24gb-1tb-nano-96w?sku=00927196,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_bac_1_f121a47038.jpg,fpt,,,0.6153846153846153,0.3279569892473118,0.56797583081571,0.5,0.1666666666666668,0.5,0.48,0.1925,0.5,0.35572839123242345,0.46923979011579814,0.46302620967741936,0.4350777760545905,0.5666666666666667,0.4336232694892473,False,False,False,False,False,True,False
MacBook Air 15 M5 2026 10CPU/10GPU/32GB/1TB/70W,apple,Apple,m5,nan,nan,32,,,1000.0,15.3,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,50990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-air-15-m5-2026-10cpu-10gpu-32gb-1tb-70w?sku=00927010,https://cdn2.fptshop.com.vn/unsafe/macbook_air_15_m5_sky_blue_1_cd626ebb31.png,fpt,,,1.0,0.3279569892473118,0.5151057401812689,0.5,0.7083333333333337,0.5,0.48,0.1925,0.5,0.41342069892473116,0.5413551747311828,0.5380262096774193,0.461039314516129,0.45833333333333326,0.4438316028225806,False,False,False,False,False,False,False
"Laptop Dell Inspiron 14 5441 X1-26-100/AI/16GB/512GB/14.0""FHD+/Win11/Office Home 2024/Microsoft 365",dell,Qualcomm,x1-26-100,nan,nan,16,,,512.0,14.0,,nan,nan,nan,nan,nan,nan,nan,nan,27990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/dell-inspiron-14-5441-x1-26-100-71069158?sku=00923425,https://cdn2.fptshop.com.vn/unsafe/00923425_dell_inspiron_14_5441_xam_01_c394ea30bc.png,fpt,,,0.23076923076923067,0.0,0.16767371601208458,0.5,0.1666666666666668,0.5,0.45,0.1925,0.5,0.2562403846153846,0.3686754807692308,0.3589875,0.3903081730769231,0.5666666666666667,0.37865614583333335,False,False,False,False,False,True,False
"Laptop Asus TUF Gaming F16 FX608JPR-RV044W i7-14650HX /AI/16GB/1TB/16"" FHD+/RTX 5070 8GB/Win11",asus,Intel,i7-14650hx,14.0,nan,16,,,1000.0,16.0,,nan,NVIDIA,RTX 5070,Dedicated,nan,nan,nan,nan,43990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/asus-tuf-gaming-f16-fx608jpr-rv044w-i7-14650hx?sku=00920147,https://cdn2.fptshop.com.vn/unsafe/00920147_asus_tuf_gaming_f16_fx608jp_01_645ab9ba6b.png,fpt,,,0.23076923076923067,0.3279569892473118,0.4093655589123867,0.5,1.0,0.5,0.64,0.7290000000000001,0.5,0.587461083540116,0.5654806555004136,0.5628537096774194,0.5393574875930521,0.4,0.528322248655914,False,False,False,False,False,False,True
"Laptop Lenovo IdeaPad Slim 5 14IPH11 U5 322/AI/32GB/512GB/14""WUXGA OLED/Window 11 Home SL (83S5000CVN)",lenovo,Intel,ultra 5,5.0,nan,32,,,512.0,14.0,,nan,Intel,Intel Graphics,Integrated,nan,nan,nan,nan,37990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-ideapad-slim-5-14iph11-u5-322-83s5000cvn?sku=00929025,https://cdn2.fptshop.com.vn/unsafe/00929025_lenovo_ideapad_slim_5_14iph11_01_835420e2fa.png,fpt,,,1.0,0.0,0.3187311178247734,0.5,0.1666666666666668,0.5,0.48,0.4481428571428572,0.5,0.4956642857142858,0.5619160714285715,0.5626992857142857,0.4980489285714286,0.5666666666666667,0.5109378511904763,False,False,False,False,False,True,False
"Laptop Lenovo Gaming Legion 5 15IRX10 i7-13650HX/AI/16GB/512GB/15.3"" WUXGA/RTX 5060 8GB/Win 11",lenovo,Intel,i7-13650hx,13.0,nan,16,,,512.0,15.3,,nan,NVIDIA,RTX 5060,Dedicated,nan,nan,nan,nan,46990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lenovo-legion-5-15irx10-i7-13650hx-83ly00hqvn?sku=00922834,https://cdn2.fptshop.com.vn/unsafe/00920928_lenovo_gaming_legion_5_15ahp10_black_01_2f51bbc45c.png,fpt,,,0.23076923076923067,0.0,0.45468277945619334,0.5,0.7083333333333337,0.5,0.7,0.7075714285714286,0.5,0.5630225274725275,0.5953710164835164,0.5885221428571429,0.5283601373626373,0.45833333333333326,0.526486613095238,False,False,False,False,False,False,False
"Laptop LG GramBook 15U50T-G.AV56A5 i5 1334U/16GB/512GB/15.6""FHD/Win11",lg,nan,core i5,nan,nan,16,,,512.0,15.6,,nan,Intel,Intel Iris Xe,Integrated,nan,nan,nan,nan,16490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/lg-grambook-15u50t-gav56a5-i5-1334u?sku=00921206,https://cdn2.fptshop.com.vn/unsafe/lg_grambook_eba0fa7b34.png,fpt,,,0.23076923076923067,0.0,0.0,0.5,0.8333333333333333,0.5,0.48,0.341,0.5,0.3320653846153846,0.40563173076923076,0.398235,0.4244294230769231,0.43333333333333335,0.3938827916666667,False,False,False,False,False,False,True
"Laptop Dell 15 DC15250 i5-1334U/16GB/512GB/15.6""FHD/Win11/Office Home 2024",dell,Intel,i5-1334u,13.0,nan,16,,,512.0,15.6,,nan,Intel,Intel UHD,Integrated,nan,nan,nan,nan,22990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/dell-15-dc15250-i5-1334u-i5u165w11slu?sku=00923723,https://cdn2.fptshop.com.vn/unsafe/dell_15_dc15250_silver_01_050bd1cfe2.png,fpt,,,0.23076923076923067,0.0,0.09214501510574018,0.5,0.8333333333333333,0.5,0.48,0.6195714285714287,0.5,0.45742252747252754,0.43697101648351644,0.43584214285714284,0.4808401373626374,0.43333333333333335,0.46314261309523813,False,False,False,False,False,False,True
MacBook Pro 14 M5 2026 10CPU/10GPU/32GB/4TB/96W,apple,Apple,m5,nan,nan,32,,,4000.0,14.0,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,83490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-2026-10cpu-10gpu-32gb-4tb-96w?sku=00926980,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_den_1_c0818fdf94.jpg,fpt,,,1.0,1.0,1.0,0.5,0.1666666666666668,0.5,0.48,0.1925,0.5,0.48062499999999997,0.55815625,0.5581875000000001,0.49128125,0.5666666666666667,0.5026286458333333,False,False,False,False,False,True,False
"Laptop Gigabyte Gaming G6X 9MG i7 13650HX/16GB/1TB/16""FHD/RTX4050 6GB/Win 11",gigabyte,nan,core i7,nan,nan,16,,,1000.0,16.0,,nan,NVIDIA,RTX 4050,Dedicated,nan,nan,nan,nan,27990000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/gigabyte-gaming-g6x-9mg-i7-13650hx-9rc6l9mghsjix1vn000?sku=00920956,https://cdn2.fptshop.com.vn/unsafe/gigabyte_gaming_g6x_9mg_01_88f2cf665a.png,fpt,,,0.23076923076923067,0.3279569892473118,0.16767371601208458,0.5,1.0,0.5,0.64,0.42900000000000005,0.5,0.45246108354011577,0.5317306555004135,0.5223537096774193,0.47860748759305205,0.4,0.45373474865591396,False,False,False,False,False,False,True
MacBook Pro 14 M5 2026 10CPU/10GPU/32GB/4TB/96W,apple,Apple,m5,nan,nan,32,,,4000.0,14.0,,nan,Apple,Apple M5 10-core GPU,Integrated,nan,nan,nan,nan,83490000,nan,False,0,,In Stock,https://fptshop.com.vn/may-tinh-xach-tay/macbook-pro-14-m5-2026-10cpu-10gpu-32gb-4tb-96w?sku=00926979,https://cdn2.fptshop.com.vn/unsafe/macbook_pro_14_m5_2025_den_1_c0818fdf94.jpg,fpt,,,1.0,1.0,1.0,0.5,0.1666666666666668,0.5,0.48,0.1925,0.5,0.48062499999999997,0.55815625,0.5581875000000001,0.49128125,0.5666666666666667,0.5026286458333333,False,False,False,False,False,True,False
